part_number,description,category,original_image,original_resolution,final_image,final_resolution,image_source,image_status,matching_method,confidence,qa_status,notes
5024,DISCCUTTER,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/F9937,ABI OIL COOLER,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0085,ADAPTOR M22-M26 M/M,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0239,STV COPPER LABEL COVER,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0407,DECAL - SAFETY ROPE FIX POINT,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0456,442 ENGINE DOOR GAS STRUT,Engine Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0479,Plate Mounting NOX,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0490,RADIATOR TOC MTG BKT RH,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0491,RADIATOR TOC MTG BKT LH,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0495,G40RS INST PURE WHITE CANOPY,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0502,ABI Pulley Engine,Engine Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0509,G40RS GA CANOPY PURE WHITE,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0512,GA BR2 DOOR PW,Cabin Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0515,ABI TOP HOSE BSV,Hoses,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0516,GA G40RS EXHAUST LH PANEL,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0518,WA FRONT RIGHT PANEL PW,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0519,G40RS WA EXHAUST LHS PANE,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0522,GA BR2 JCB CUT OUT DOOR P,Cabin Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0524,G40RS WA ROOF C1 PW,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0525,"GA Door, LH Pure White",Cabin Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0526,G40RS WA FRONT PANEL ASSY,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0542,GA HOSE HOC,Hoses,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0543,GA G40RS EXHAUST RH PANEL,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0548,PRECLEANERPIPE,Filters,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0607,Label 3-Way Fuel Valve Connections,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0832,REAR CASE M-CNG 2WD,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G0845,PHF TB1610X28MM,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1001,"Cable Power, Control Panel, Inside",Cables,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1021,WA Engine Cover_LH_433 BSV,Engine Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1022,WA Engine Cover_RH_433 BSV,Engine Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1038,FUEL HOSE 3100MM,Hoses,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1039,FUEL HOSE 2650mm,Hoses,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1040,FUEL HOSE 3000MM,Hoses,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1045,FUEL HOSE  2150mm,Hoses,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1047,FUEL HOSE 530mm,Hoses,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1057,Sleeve Fork,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1058,Manplatform (300 Kg),Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1059,Barrel Lifting Attachment for 200 Ltr Me,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1071,BUSH - ARM A BOSS,Bushes / Bearing Liners,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1073,BUSH - ARM C BOSS,Bushes / Bearing Liners,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1074,BUSH - BOOM FOOT,Bushes / Bearing Liners,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1075,Bush Tipping Link Bracket,Bushes / Bearing Liners,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1087,STV CP BLANK GLANDPLATE,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1102,RESTRICTOR 0.4mm,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1157,ROD,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1169,BOSS OD DIA 15 X 49,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1196,"Bracket Battery Isolator, 4-Pole",Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1220,FUSE LABEL DECAL,Electrical Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1251,WA SEAL PLATEBS44T,Seals & Seal Kits,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
402/G1272,65A 3P TESYS D CONTACTOR,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
